call_id,call_datetime,call_date,call_time,direction,status,duration_sec,duration_fmt,account_id,delinquency_bucket,agent_id,agent_name,agent_type,sentiment,ptp_outcome,ptp_amount_sar,latency_ms,call_score
CL-8790,2026-03-20 11:32:59,2026-03-20,11:32:59,Outbound,USER DID NOT ANSWER,0,0s,WAT-007229,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2424,
CL-8784,2026-03-20 12:06:38,2026-03-20,12:06:38,Outbound,USER DID NOT ANSWER,0,0s,WAT-000452,1-30 DPD,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,994,
CL-8781,2026-03-20 12:13:04,2026-03-20,12:13:04,Outbound,USER DID NOT ANSWER,0,0s,WAT-003330,1-30 DPD,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,2608,
CL-8799,2026-03-20 12:46:53,2026-03-20,12:46:53,Outbound,DECLINED BY USER,1,0m 1s,WAT-005206,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,467,
CL-8795,2026-03-20 12:56:02,2026-03-20,12:56:02,Outbound,USER DID NOT ANSWER,0,0s,WAT-006091,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,882,
CL-8793,2026-03-20 13:33:01,2026-03-20,13:33:01,Outbound,FINISHED,162,2m 42s,WAT-005943,61-90 DPD,AGT-003,Khaled Al-Otaibi,Human,Positive,PTP Captured,512000,5744,9.0
CL-8796,2026-03-20 13:48:42,2026-03-20,13:48:42,Outbound,FINISHED,91,1m 31s,WAT-006389,1-30 DPD,AGT-021,Bandar Al-Qahtani,Human,Positive,Broken PTP,0,844,9.5
CL-8798,2026-03-20 15:21:16,2026-03-20,15:21:16,Outbound,NO CUSTOMER SPEECH,15,0m 15s,WAT-007067,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1648,
CL-8783,2026-03-20 15:56:52,2026-03-20,15:56:52,Outbound,USER DID NOT ANSWER,0,0s,WAT-001977,NPA,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,9158,
CL-8788,2026-03-20 16:52:46,2026-03-20,16:52:46,Outbound,USER DID NOT ANSWER,0,0s,WAT-008381,61-90 DPD,AGT-008,Hessa Al-Ghamdi,Human,N/A,No Contact,0,803,
CL-8786,2026-03-20 18:27:21,2026-03-20,18:27:21,Outbound,DECLINED BY USER,28,0m 28s,WAT-005648,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1076,
CL-8791,2026-03-20 19:54:29,2026-03-20,19:54:29,Outbound,USER DID NOT ANSWER,0,0s,WAT-001251,61-90 DPD,AGT-024,Mohammed Al-Zahrani,Human,N/A,No Contact,0,2565,
CL-8787,2026-03-20 20:00:04,2026-03-20,20:00:04,Outbound,USER DID NOT ANSWER,0,0s,WAT-001242,1-30 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,616,
CL-8789,2026-03-20 20:08:14,2026-03-20,20:08:14,Outbound,USER DID NOT ANSWER,0,0s,WAT-004984,Write-off,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,7376,
CL-8797,2026-03-20 20:51:17,2026-03-20,20:51:17,Outbound,USER DID NOT ANSWER,0,0s,WAT-005743,31-60 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,605,
CL-8812,2026-03-21 08:08:49,2026-03-21,08:08:49,Outbound,FINISHED,147,2m 27s,WAT-008874,NPA,AGT-011,Turki Al-Harbi,Human,Neutral,PTP Captured,66100,1784,7.2
CL-8811,2026-03-21 09:14:23,2026-03-21,09:14:23,Outbound,USER DID NOT ANSWER,0,0s,WAT-009744,NPA,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,1520,
CL-8803,2026-03-21 10:36:03,2026-03-21,10:36:03,Outbound,FINISHED,325,5m 25s,WAT-008573,Write-off,AGT-007,Faisal Al-Rashidi,Human,Positive,Dispute,0,3108,8.6
CL-8800,2026-03-21 11:00:22,2026-03-21,11:00:22,Outbound,NO CUSTOMER SPEECH,25,0m 25s,WAT-005059,1-30 DPD,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,260,
CL-8802,2026-03-21 11:01:49,2026-03-21,11:01:49,Outbound,USER DID NOT ANSWER,0,0s,WAT-003420,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2291,
CL-8809,2026-03-21 11:27:36,2026-03-21,11:27:36,Outbound,NO CUSTOMER SPEECH,24,0m 24s,WAT-006723,1-30 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,186,
CL-8806,2026-03-21 11:28:37,2026-03-21,11:28:37,Outbound,USER DID NOT ANSWER,0,0s,WAT-005197,Write-off,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,674,
CL-8805,2026-03-21 11:54:35,2026-03-21,11:54:35,Outbound,NO CUSTOMER SPEECH,28,0m 28s,WAT-008204,31-60 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,1431,
CL-8801,2026-03-21 15:06:17,2026-03-21,15:06:17,Outbound,DECLINED BY USER,6,0m 6s,WAT-000342,1-30 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,2893,
CL-8804,2026-03-21 17:05:58,2026-03-21,17:05:58,Outbound,DECLINED BY USER,21,0m 21s,WAT-006918,1-30 DPD,AGT-021,Bandar Al-Qahtani,Human,N/A,No Contact,0,937,
CL-8813,2026-03-21 17:52:18,2026-03-21,17:52:18,Outbound,NO CUSTOMER SPEECH,17,0m 17s,WAT-003574,61-90 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,1045,
CL-8807,2026-03-21 17:55:57,2026-03-21,17:55:57,Outbound,USER DID NOT ANSWER,0,0s,WAT-005665,31-60 DPD,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,619,
CL-8808,2026-03-21 19:14:04,2026-03-21,19:14:04,Outbound,FINISHED,29,0m 29s,WAT-005706,Write-off,AI-BOT,AI Voice Bot,AI,Neutral,Refused,0,435,4.6
CL-8810,2026-03-21 20:33:42,2026-03-21,20:33:42,Outbound,DECLINED BY USER,43,0m 43s,WAT-001831,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,903,
CL-8822,2026-03-23 09:56:32,2026-03-23,09:56:32,Outbound,FINISHED,49,0m 49s,WAT-007678,Write-off,AGT-007,Faisal Al-Rashidi,Human,Positive,PTP Captured,1300100,957,8.6
CL-8816,2026-03-23 10:03:47,2026-03-23,10:03:47,Outbound,DECLINED BY USER,42,0m 42s,WAT-005108,1-30 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,1072,
CL-8814,2026-03-23 12:51:41,2026-03-23,12:51:41,Outbound,FINISHED,34,0m 34s,WAT-001495,61-90 DPD,AGT-011,Turki Al-Harbi,Human,Positive,PTP Captured,694500,2981,8.5
CL-8817,2026-03-23 15:19:10,2026-03-23,15:19:10,Outbound,DECLINED BY USER,34,0m 34s,WAT-000248,31-60 DPD,AGT-011,Turki Al-Harbi,Human,N/A,No Contact,0,4679,
CL-8823,2026-03-23 15:56:01,2026-03-23,15:56:01,Outbound,NO CUSTOMER SPEECH,39,0m 39s,WAT-002926,Write-off,AGT-007,Faisal Al-Rashidi,Human,N/A,No Contact,0,1664,
CL-8815,2026-03-23 16:50:49,2026-03-23,16:50:49,Outbound,NO CUSTOMER SPEECH,0,0s,WAT-008668,NPA,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,1205,
CL-8821,2026-03-23 17:22:35,2026-03-23,17:22:35,Outbound,USER DID NOT ANSWER,0,0s,WAT-001430,1-30 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,2909,
CL-8819,2026-03-23 19:09:44,2026-03-23,19:09:44,Outbound,NO CUSTOMER SPEECH,40,0m 40s,WAT-008894,31-60 DPD,AGT-003,Khaled Al-Otaibi,Human,N/A,No Contact,0,843,
CL-8818,2026-03-23 21:06:11,2026-03-23,21:06:11,Outbound,USER DID NOT ANSWER,0,0s,WAT-003229,1-30 DPD,AGT-012,Nora Al-Khalid,Human,N/A,No Contact,0,3525,
CL-8820,2026-03-23 21:15:42,2026-03-23,21:15:42,Outbound,USER DID NOT ANSWER,0,0s,WAT-009578,61-90 DPD,AI-BOT,AI Voice Bot,AI,N/A,No Contact,0,4948,
